id,source_app,created,modified,source_attendant,last_name,first_name,date_of_birth,email,phone,height,weight,process_date,load_filename,load_timestamp,gender,year,age,bmi,customer_type,scan_count,last_scan_date
a58c4829-20dd-4b94-952d-7766df362d13,095e3581-c21b-4abb-9602-8579d32c6c8e,28-01-2024 00:00,27-02-2024 00:00,19064,Jones,Richard,27-07-1991,richard.jones690@email.com,3144490990,82,381,28-02-2024,userId-a58c4829-20dd-4b94-952d-7766df362d13_2024_02_27_00_00_00.json,50:29.4,male,1991,34,87.8,VIP,3,27-02-2024
013aa4e1-13f1-4608-8339-a6d8908cc86e,095e3581-c21b-4abb-9602-8579d32c6c8e,09-03-2025 00:00,03-04-2025 00:00,80040,Miller,Karen,17-12-1969,karen.miller429@email.com,3334938378,70,314,04-04-2025,userId-013aa4e1-13f1-4608-8339-a6d8908cc86e_2025_04_03_00_00_00.json,33:54.9,female,1969,56,99.3,NEW,2,03-04-2025
208f4a20-1f56-4c5a-a5a5-38f7ac1d4636,095e3581-c21b-4abb-9602-8579d32c6c8e,11-09-2024 00:00,02-10-2024 00:00,98797,Allen,Thomas,21-07-1987,thomas.allen991@email.com,8527715219,79,242,03-10-2024,userId-208f4a20-1f56-4c5a-a5a5-38f7ac1d4636_2024_10_02_00_00_00.json,37:16.1,male,1987,38,60.1,NEW,5,02-10-2024
0a14c033-4d4c-4d5b-86e9-e778402855fc,095e3581-c21b-4abb-9602-8579d32c6c8e,15-08-2024 00:00,31-08-2024 00:00,61266,Garcia,Richard,15-11-1992,richard.garcia603@email.com,5942411853,84,342,01-09-2024,userId-0a14c033-4d4c-4d5b-86e9-e778402855fc_2024_08_31_00_00_00.json,11:40.2,male,1992,33,75.1,VIP,7,31-08-2024
f4719979-1d3d-48bf-b89c-efaaf7211e98,095e3581-c21b-4abb-9602-8579d32c6c8e,28-03-2024 00:00,31-03-2024 00:00,37114,Davis,John,17-08-1998,john.davis357@email.com,3045102506,72,289,01-04-2024,userId-f4719979-1d3d-48bf-b89c-efaaf7211e98_2024_03_31_00_00_00.json,38:56.8,male,1998,27,86.4,VIP,2,31-03-2024
143ecd35-462a-4016-833c-b67351da8d95,095e3581-c21b-4abb-9602-8579d32c6c8e,03-11-2024 00:00,04-11-2024 00:00,31542,Allen,James,24-04-1996,james.allen529@email.com,5982744929,71,205,05-11-2024,userId-143ecd35-462a-4016-833c-b67351da8d95_2024_11_04_00_00_00.json,45:37.8,male,1996,29,63.0,RETURNING,7,04-11-2024
9b9281f9-5d58-4def-9c8a-748d1fb61b76,095e3581-c21b-4abb-9602-8579d32c6c8e,06-10-2025 00:00,11-10-2025 00:00,68926,Brown,Thomas,19-07-1956,thomas.brown399@email.com,9609047368,81,301,12-10-2025,userId-9b9281f9-5d58-4def-9c8a-748d1fb61b76_2025_10_11_00_00_00.json,23:23.5,male,1956,69,71.1,NEW,10,11-10-2025
765762cf-11b8-4138-996c-b48b26a63f81,095e3581-c21b-4abb-9602-8579d32c6c8e,14-04-2024 00:00,09-05-2024 00:00,24936,Davis,Michael,09-11-2000,michael.davis884@email.com,5785590330,73,293,10-05-2024,userId-765762cf-11b8-4138-996c-b48b26a63f81_2024_05_09_00_00_00.json,32:39.3,male,2000,25,85.2,VIP,10,09-05-2024
3105c2bc-5a3a-4f42-8165-fe0d0f78028f,095e3581-c21b-4abb-9602-8579d32c6c8e,27-08-2025 00:00,29-08-2025 00:00,25328,Jones,Michael,06-06-1988,michael.jones711@email.com,6963404324,72,280,30-08-2025,userId-3105c2bc-5a3a-4f42-8165-fe0d0f78028f_2025_08_29_00_00_00.json,48:18.7,male,1988,37,83.7,REGULAR,3,29-08-2025
d11744c9-7089-4639-b1be-e61a7e634409,095e3581-c21b-4abb-9602-8579d32c6c8e,13-05-2025 00:00,02-06-2025 00:00,28388,Jones,Richard,06-06-1979,richard.jones863@email.com,5336127859,73,342,03-06-2025,userId-d11744c9-7089-4639-b1be-e61a7e634409_2025_06_02_00_00_00.json,18:22.7,male,1979,46,99.5,REGULAR,7,02-06-2025
56fca210-c6d5-4a6e-80c8-4408c58fd682,095e3581-c21b-4abb-9602-8579d32c6c8e,02-12-2025 00:00,17-12-2025 00:00,14044,Martinez,James,26-04-1971,james.martinez300@email.com,5435391625,82,325,18-12-2025,userId-56fca210-c6d5-4a6e-80c8-4408c58fd682_2025_12_17_00_00_00.json,24:44.5,male,1971,54,74.9,RETURNING,8,17-12-2025
efd2b40e-3217-4a8d-acba-7f8f9060c5cf,095e3581-c21b-4abb-9602-8579d32c6c8e,02-08-2025 00:00,25-08-2025 00:00,45112,Johnson,Thomas,25-09-1994,thomas.johnson844@email.com,9550822977,83,340,26-08-2025,userId-efd2b40e-3217-4a8d-acba-7f8f9060c5cf_2025_08_25_00_00_00.json,44:58.1,male,1994,31,76.5,REGULAR,9,25-08-2025
04ef0201-54ea-421e-a237-5020beec448d,095e3581-c21b-4abb-9602-8579d32c6c8e,11-08-2024 00:00,24-08-2024 00:00,55688,Jones,Richard,28-02-1951,richard.jones450@email.com,4487036345,75,276,25-08-2024,userId-04ef0201-54ea-421e-a237-5020beec448d_2024_08_24_00_00_00.json,23:57.6,male,1951,74,76.1,REGULAR,3,24-08-2024
9341f3c6-24f7-450d-ae7a-72bea8d1447c,095e3581-c21b-4abb-9602-8579d32c6c8e,22-09-2025 00:00,26-09-2025 00:00,79767,Garcia,Thomas,09-10-1995,thomas.garcia552@email.com,6018142572,74,252,27-09-2025,userId-9341f3c6-24f7-450d-ae7a-72bea8d1447c_2025_09_26_00_00_00.json,55:28.5,male,1995,30,71.3,VIP,9,26-09-2025
3026440f-f21c-4234-8109-4cf93b43794c,095e3581-c21b-4abb-9602-8579d32c6c8e,26-11-2025 00:00,22-12-2025 00:00,95969,Jones,Mary,05-12-1951,mary.jones887@email.com,1569902893,72,392,23-12-2025,userId-3026440f-f21c-4234-8109-4cf93b43794c_2025_12_22_00_00_00.json,19:55.6,female,1951,74,117.2,RETURNING,7,22-12-2025
5342042b-30f9-4b6d-92d8-d28ceb6c8fa2,095e3581-c21b-4abb-9602-8579d32c6c8e,16-05-2025 00:00,20-05-2025 00:00,19898,Davis,Susan,21-02-1981,susan.davis413@email.com,6880115912,76,360,21-05-2025,userId-5342042b-30f9-4b6d-92d8-d28ceb6c8fa2_2025_05_20_00_00_00.json,41:30.1,female,1981,44,96.6,NEW,8,20-05-2025
98b4e238-7709-4c5b-a3e9-309f7aedce9c,095e3581-c21b-4abb-9602-8579d32c6c8e,12-10-2025 00:00,02-11-2025 00:00,37767,Miller,Linda,16-05-1989,linda.miller331@email.com,8852676046,79,216,03-11-2025,userId-98b4e238-7709-4c5b-a3e9-309f7aedce9c_2025_11_02_00_00_00.json,31:45.3,female,1989,36,53.6,REGULAR,6,02-11-2025
807ff387-f63b-4571-8df4-40d652000f4f,095e3581-c21b-4abb-9602-8579d32c6c8e,29-11-2025 00:00,23-12-2025 00:00,30707,Johnson,Mary,15-08-1948,mary.johnson1@email.com,2837384013,69,225,24-12-2025,userId-807ff387-f63b-4571-8df4-40d652000f4f_2025_12_23_00_00_00.json,54:18.5,female,1948,77,73.3,RETURNING,5,23-12-2025
0c491fde-c47a-4608-abb9-7914d78bf38f,095e3581-c21b-4abb-9602-8579d32c6c8e,05-04-2024 00:00,25-04-2024 00:00,61949,Smith,Robert,21-05-1968,robert.smith744@email.com,6300607425,76,221,26-04-2024,userId-0c491fde-c47a-4608-abb9-7914d78bf38f_2024_04_25_00_00_00.json,51:15.2,male,1968,57,59.3,NEW,4,25-04-2024
4dedf866-86bc-40d1-98e8-f5c86f741322,095e3581-c21b-4abb-9602-8579d32c6c8e,03-05-2025 00:00,05-05-2025 00:00,55032,Smith,Mary,27-02-1953,mary.smith881@email.com,5862655247,75,332,06-05-2025,userId-4dedf866-86bc-40d1-98e8-f5c86f741322_2025_05_05_00_00_00.json,14:24.7,female,1953,72,91.5,NEW,2,05-05-2025
412c6d78-1dbd-4f29-b866-0581b5826b1c,095e3581-c21b-4abb-9602-8579d32c6c8e,15-04-2024 00:00,25-04-2024 00:00,98753,Allen,Jennifer,05-02-1968,jennifer.allen544@email.com,3419317349,77,235,26-04-2024,userId-412c6d78-1dbd-4f29-b866-0581b5826b1c_2024_04_25_00_00_00.json,49:51.3,female,1968,57,61.4,REGULAR,6,25-04-2024
f3e8f3ce-8d76-4b3c-9a91-d0178477a4bb,095e3581-c21b-4abb-9602-8579d32c6c8e,06-08-2024 00:00,26-08-2024 00:00,23168,Johnson,Linda,05-02-1992,linda.johnson604@email.com,8430332727,72,305,27-08-2024,userId-f3e8f3ce-8d76-4b3c-9a91-d0178477a4bb_2024_08_26_00_00_00.json,32:37.6,female,1992,33,91.2,RETURNING,4,26-08-2024
1a2a22a8-4e33-4e60-b893-cf543cfb2a70,095e3581-c21b-4abb-9602-8579d32c6c8e,10-10-2024 00:00,30-10-2024 00:00,49537,Allen,Marcus,07-09-1950,marcus.allen622@email.com,3188382776,75,341,31-10-2024,userId-1a2a22a8-4e33-4e60-b893-cf543cfb2a70_2024_10_30_00_00_00.json,57:35.5,male,1950,75,94.0,NEW,4,30-10-2024
ab0bee2d-2d47-482e-9bc0-1378fc74f711,095e3581-c21b-4abb-9602-8579d32c6c8e,21-05-2025 00:00,02-06-2025 00:00,57329,Smith,Joseph,11-03-1952,joseph.smith397@email.com,7736142481,75,327,03-06-2025,userId-ab0bee2d-2d47-482e-9bc0-1378fc74f711_2025_06_02_00_00_00.json,33:44.3,male,1952,73,90.1,REGULAR,2,02-06-2025
bcd31cc0-c546-47a2-89f8-fabec6e49dd8,095e3581-c21b-4abb-9602-8579d32c6c8e,18-01-2024 00:00,05-02-2024 00:00,62163,Smith,Marcus,17-05-1949,marcus.smith644@email.com,8589679668,68,267,06-02-2024,userId-bcd31cc0-c546-47a2-89f8-fabec6e49dd8_2024_02_05_00_00_00.json,37:54.7,male,1949,76,89.5,NEW,9,05-02-2024
23b8fce8-c944-4904-8803-e7df2f1d62ce,095e3581-c21b-4abb-9602-8579d32c6c8e,04-07-2025 00:00,23-07-2025 00:00,36633,Rodriguez,James,26-03-1954,james.rodriguez550@email.com,6698349136,76,221,24-07-2025,userId-23b8fce8-c944-4904-8803-e7df2f1d62ce_2025_07_23_00_00_00.json,47:50.2,male,1954,71,59.3,VIP,7,23-07-2025
8f316d44-1fd1-4e26-8ca2-35f2755f706b,095e3581-c21b-4abb-9602-8579d32c6c8e,01-09-2024 00:00,02-09-2024 00:00,89800,Martinez,Richard,02-05-1960,richard.martinez683@email.com,4181102664,70,311,03-09-2024,userId-8f316d44-1fd1-4e26-8ca2-35f2755f706b_2024_09_02_00_00_00.json,17:10.3,male,1960,65,98.4,NEW,3,02-09-2024
19586e7d-fbae-4619-b06a-24a59b3d5548,095e3581-c21b-4abb-9602-8579d32c6c8e,23-05-2025 00:00,22-06-2025 00:00,26637,Garcia,Robert,24-05-1967,robert.garcia751@email.com,4807122420,84,332,23-06-2025,userId-19586e7d-fbae-4619-b06a-24a59b3d5548_2025_06_22_00_00_00.json,59:11.6,male,1967,58,72.9,REGULAR,5,22-06-2025
773dc331-5bd2-4b2d-8145-b360c2d1895b,095e3581-c21b-4abb-9602-8579d32c6c8e,20-06-2025 00:00,22-06-2025 00:00,17266,Garcia,Sarah,16-10-1961,sarah.garcia171@email.com,2579206999,70,327,23-06-2025,userId-773dc331-5bd2-4b2d-8145-b360c2d1895b_2025_06_22_00_00_00.json,26:59.2,female,1961,64,103.4,NEW,4,22-06-2025
6074bc97-c9c0-4ed6-848a-40f401b5ec29,095e3581-c21b-4abb-9602-8579d32c6c8e,05-06-2025 00:00,05-06-2025 00:00,60197,Garcia,Richard,05-03-1947,richard.garcia954@email.com,9741819989,68,262,06-06-2025,userId-6074bc97-c9c0-4ed6-848a-40f401b5ec29_2025_06_05_00_00_00.json,55:57.7,male,1947,78,87.8,RETURNING,6,05-06-2025
1e84045a-6690-42f6-a257-8dc5c4104dd3,095e3581-c21b-4abb-9602-8579d32c6c8e,11-09-2024 00:00,24-09-2024 00:00,25650,Garcia,Thomas,17-11-1991,thomas.garcia924@email.com,1226225156,78,269,25-09-2024,userId-1e84045a-6690-42f6-a257-8dc5c4104dd3_2024_09_24_00_00_00.json,24:43.1,male,1991,34,68.5,REGULAR,2,24-09-2024
4c038058-b813-4a75-ac91-33e0c36a8d79,095e3581-c21b-4abb-9602-8579d32c6c8e,21-04-2025 00:00,18-05-2025 00:00,11044,Davis,Joseph,12-04-1963,joseph.davis299@email.com,3674551397,77,283,19-05-2025,userId-4c038058-b813-4a75-ac91-33e0c36a8d79_2025_05_18_00_00_00.json,39:33.8,male,1963,62,74.0,RETURNING,9,18-05-2025
a06b12a3-903a-483c-88a0-501ef8992c3e,095e3581-c21b-4abb-9602-8579d32c6c8e,08-09-2024 00:00,12-09-2024 00:00,93354,Garcia,Joseph,27-12-1945,joseph.garcia899@email.com,2438888667,81,206,13-09-2024,userId-a06b12a3-903a-483c-88a0-501ef8992c3e_2024_09_12_00_00_00.json,58:52.7,male,1945,80,48.7,VIP,2,12-09-2024
3e85b688-481e-4b76-9b71-eb5aaf2e7c6e,095e3581-c21b-4abb-9602-8579d32c6c8e,29-07-2024 00:00,14-08-2024 00:00,46677,Cowen,Robert,03-01-1960,robert.cowen944@email.com,9141445255,81,325,15-08-2024,userId-3e85b688-481e-4b76-9b71-eb5aaf2e7c6e_2024_08_14_00_00_00.json,39:57.2,male,1960,65,76.8,NEW,9,14-08-2024
24edb70b-0bb9-4243-bc11-2fc35e688c7f,095e3581-c21b-4abb-9602-8579d32c6c8e,16-05-2024 00:00,05-06-2024 00:00,27132,Allen,William,08-05-1997,william.allen268@email.com,8949613826,80,219,06-06-2024,userId-24edb70b-0bb9-4243-bc11-2fc35e688c7f_2024_06_05_00_00_00.json,35:54.6,male,1997,28,53.0,VIP,8,05-06-2024
3d3d806e-0b0f-43b2-9ddb-19c59a9e97af,095e3581-c21b-4abb-9602-8579d32c6c8e,05-10-2024 00:00,12-10-2024 00:00,31544,Johnson,Robert,15-08-1949,robert.johnson322@email.com,2745958114,74,234,13-10-2024,userId-3d3d806e-0b0f-43b2-9ddb-19c59a9e97af_2024_10_12_00_00_00.json,44:32.4,male,1949,76,66.2,REGULAR,5,12-10-2024
024f09c1-3b28-4233-a84d-986fc26d6b46,095e3581-c21b-4abb-9602-8579d32c6c8e,19-04-2025 00:00,27-04-2025 00:00,89076,Cowen,David,02-04-1999,david.cowen856@email.com,8973921474,71,223,28-04-2025,userId-024f09c1-3b28-4233-a84d-986fc26d6b46_2025_04_27_00_00_00.json,19:15.4,male,1999,26,68.6,VIP,7,27-04-2025
b16767d8-b9c4-4350-8421-d5763780d1b4,095e3581-c21b-4abb-9602-8579d32c6c8e,09-06-2025 00:00,10-06-2025 00:00,69270,Miller,Marcus,18-12-1988,marcus.miller564@email.com,2073108894,77,266,11-06-2025,userId-b16767d8-b9c4-4350-8421-d5763780d1b4_2025_06_10_00_00_00.json,39:16.3,male,1988,37,69.5,NEW,1,10-06-2025
0753a01c-1651-45b1-8a95-72e86dab8bc5,095e3581-c21b-4abb-9602-8579d32c6c8e,04-03-2024 00:00,30-03-2024 00:00,99952,Garcia,William,21-11-1994,william.garcia87@email.com,4490722186,75,233,31-03-2024,userId-0753a01c-1651-45b1-8a95-72e86dab8bc5_2024_03_30_00_00_00.json,11:14.4,male,1994,31,64.2,REGULAR,3,30-03-2024
e1124a75-5e0c-4643-86d7-de3058ae2011,095e3581-c21b-4abb-9602-8579d32c6c8e,04-04-2024 00:00,02-05-2024 00:00,32018,Smith,Richard,19-07-1999,richard.smith842@email.com,8406374110,78,231,03-05-2024,userId-e1124a75-5e0c-4643-86d7-de3058ae2011_2024_05_02_00_00_00.json,41:11.7,male,1999,26,58.9,REGULAR,3,02-05-2024
8506af55-1ebe-4011-9e91-1d583ca49419,095e3581-c21b-4abb-9602-8579d32c6c8e,28-12-2024 00:00,03-01-2025 00:00,90492,Smith,Jennifer,20-10-1956,jennifer.smith252@email.com,8075006851,76,271,04-01-2025,userId-8506af55-1ebe-4011-9e91-1d583ca49419_2025_01_03_00_00_00.json,41:36.9,female,1956,69,72.7,REGULAR,1,03-01-2025
a8aeabf8-bc17-4087-bea1-9287e50aa427,095e3581-c21b-4abb-9602-8579d32c6c8e,30-03-2024 00:00,07-04-2024 00:00,92674,Brown,Joseph,26-09-1969,joseph.brown814@email.com,8358870981,72,307,08-04-2024,userId-a8aeabf8-bc17-4087-bea1-9287e50aa427_2024_04_07_00_00_00.json,40:44.8,male,1969,56,91.8,VIP,10,07-04-2024
f707d5a8-e798-4464-8dba-d1064afc0c5b,095e3581-c21b-4abb-9602-8579d32c6c8e,29-05-2025 00:00,08-06-2025 00:00,38707,Martinez,John,01-05-1969,john.martinez60@email.com,1685583357,76,246,09-06-2025,userId-f707d5a8-e798-4464-8dba-d1064afc0c5b_2025_06_08_00_00_00.json,25:52.4,male,1969,56,66.0,VIP,9,08-06-2025
cd947314-d740-4051-8efe-1f023dc5db1e,095e3581-c21b-4abb-9602-8579d32c6c8e,27-02-2024 00:00,22-03-2024 00:00,87662,Brown,Robert,11-12-1959,robert.brown715@email.com,3540741595,80,290,23-03-2024,userId-cd947314-d740-4051-8efe-1f023dc5db1e_2024_03_22_00_00_00.json,55:54.6,male,1959,66,70.2,RETURNING,10,22-03-2024
91711f44-5c5d-4c1b-bb2e-a275f61edff5,095e3581-c21b-4abb-9602-8579d32c6c8e,11-07-2024 00:00,06-08-2024 00:00,14975,Davis,Robert,03-01-1996,robert.davis239@email.com,3584122005,83,338,07-08-2024,userId-91711f44-5c5d-4c1b-bb2e-a275f61edff5_2024_08_06_00_00_00.json,11:43.8,male,1996,29,76.0,NEW,6,06-08-2024
eb3f22b2-eab0-426d-a7ef-35a01a8abb29,095e3581-c21b-4abb-9602-8579d32c6c8e,20-09-2025 00:00,26-09-2025 00:00,12872,Smith,John,05-10-1996,john.smith722@email.com,4939447721,72,287,27-09-2025,userId-eb3f22b2-eab0-426d-a7ef-35a01a8abb29_2025_09_26_00_00_00.json,59:17.9,male,1996,29,85.8,VIP,2,26-09-2025
d9a3100f-86c5-4660-946e-9d87d8971147,095e3581-c21b-4abb-9602-8579d32c6c8e,17-01-2025 00:00,08-02-2025 00:00,52284,Jones,John,05-03-1987,john.jones750@email.com,9369574998,80,350,09-02-2025,userId-d9a3100f-86c5-4660-946e-9d87d8971147_2025_02_08_00_00_00.json,50:41.6,male,1987,38,84.8,RETURNING,9,08-02-2025
9e72b01c-c0af-44a3-9a9e-c2847b1e31ad,095e3581-c21b-4abb-9602-8579d32c6c8e,20-09-2025 00:00,15-10-2025 00:00,48602,Jones,William,05-03-1967,william.jones747@email.com,7755273988,75,370,16-10-2025,userId-9e72b01c-c0af-44a3-9a9e-c2847b1e31ad_2025_10_15_00_00_00.json,59:46.1,male,1967,58,102.0,RETURNING,10,15-10-2025
604d9a69-9e85-433a-bee8-21a8695ac326,095e3581-c21b-4abb-9602-8579d32c6c8e,21-11-2024 00:00,20-12-2024 00:00,53406,Williams,Richard,24-02-1996,richard.williams244@email.com,2372322277,75,363,21-12-2024,userId-604d9a69-9e85-433a-bee8-21a8695ac326_2024_12_20_00_00_00.json,50:15.6,male,1996,29,100.0,REGULAR,1,20-12-2024
408675b6-13c0-4a20-8e9e-4d085505b6f4,095e3581-c21b-4abb-9602-8579d32c6c8e,28-09-2024 00:00,04-10-2024 00:00,10167,Cowen,James,02-07-1960,james.cowen449@email.com,8441393731,70,289,05-10-2024,userId-408675b6-13c0-4a20-8e9e-4d085505b6f4_2024_10_04_00_00_00.json,20:36.8,male,1960,65,91.4,REGULAR,6,04-10-2024
c7ded83a-5fce-4dd0-86d4-d394a71f5964,095e3581-c21b-4abb-9602-8579d32c6c8e,13-07-2025 00:00,25-07-2025 00:00,19661,Davis,Robert,26-01-1951,robert.davis302@email.com,5381201661,83,347,26-07-2025,userId-c7ded83a-5fce-4dd0-86d4-d394a71f5964_2025_07_25_00_00_00.json,26:16.2,male,1951,74,78.1,VIP,3,25-07-2025
7fa88f86-8ab9-4264-b948-d0ab740db98b,095e3581-c21b-4abb-9602-8579d32c6c8e,19-01-2025 00:00,24-01-2025 00:00,90431,Martinez,John,16-12-1991,john.martinez32@email.com,3807341727,70,340,25-01-2025,userId-7fa88f86-8ab9-4264-b948-d0ab740db98b_2025_01_24_00_00_00.json,48:37.3,male,1991,34,107.6,NEW,2,24-01-2025
cd241ac0-3e77-4c45-bdc8-f97759b0b3a1,095e3581-c21b-4abb-9602-8579d32c6c8e,05-12-2024 00:00,11-12-2024 00:00,41135,Jones,David,04-01-1957,david.jones403@email.com,8902114913,81,378,12-12-2024,userId-cd241ac0-3e77-4c45-bdc8-f97759b0b3a1_2024_12_11_00_00_00.json,19:13.6,male,1957,68,89.3,NEW,7,11-12-2024
64bd377c-12fd-4254-b6ed-70a6964efe7c,095e3581-c21b-4abb-9602-8579d32c6c8e,30-03-2024 00:00,08-04-2024 00:00,32391,Brown,Marcus,21-05-1997,marcus.brown84@email.com,5791074361,83,251,09-04-2024,userId-64bd377c-12fd-4254-b6ed-70a6964efe7c_2024_04_08_00_00_00.json,35:40.8,male,1997,28,56.5,VIP,2,08-04-2024
2a009d65-4f8e-4b16-98a8-09bdf4f0eea9,095e3581-c21b-4abb-9602-8579d32c6c8e,19-10-2025 00:00,05-11-2025 00:00,68428,Williams,Elizabeth,02-05-1969,elizabeth.williams451@email.com,7292376027,73,294,06-11-2025,userId-2a009d65-4f8e-4b16-98a8-09bdf4f0eea9_2025_11_05_00_00_00.json,24:27.1,female,1969,56,85.5,RETURNING,2,05-11-2025
e96455a7-4a00-4db0-ae6a-c9c6d532c3d6,095e3581-c21b-4abb-9602-8579d32c6c8e,28-03-2024 00:00,18-04-2024 00:00,60738,Smith,Joseph,27-09-1967,joseph.smith429@email.com,9316609031,81,393,19-04-2024,userId-e96455a7-4a00-4db0-ae6a-c9c6d532c3d6_2024_04_18_00_00_00.json,46:25.8,male,1967,58,92.8,VIP,2,18-04-2024
834be948-90a1-4b54-92f6-813c5b877800,095e3581-c21b-4abb-9602-8579d32c6c8e,08-02-2025 00:00,08-03-2025 00:00,32659,Davis,James,06-04-1999,james.davis828@email.com,1827752234,69,328,09-03-2025,userId-834be948-90a1-4b54-92f6-813c5b877800_2025_03_08_00_00_00.json,12:37.2,male,1999,26,106.8,REGULAR,4,08-03-2025
bb41931f-8ddb-4384-bbaa-74c24b1ea8d8,095e3581-c21b-4abb-9602-8579d32c6c8e,04-10-2025 00:00,08-10-2025 00:00,82923,Miller,James,13-09-1998,james.miller334@email.com,8974140139,76,281,09-10-2025,userId-bb41931f-8ddb-4384-bbaa-74c24b1ea8d8_2025_10_08_00_00_00.json,43:39.1,male,1998,27,75.4,REGULAR,2,08-10-2025
6aaf0a9f-5d7d-4114-9106-1f7504666438,095e3581-c21b-4abb-9602-8579d32c6c8e,28-02-2025 00:00,04-03-2025 00:00,55071,Rodriguez,David,14-05-1954,david.rodriguez393@email.com,8107258941,71,227,05-03-2025,userId-6aaf0a9f-5d7d-4114-9106-1f7504666438_2025_03_04_00_00_00.json,46:48.8,male,1954,71,69.8,NEW,3,04-03-2025
0a52f25c-046d-46a9-8db5-09ff61f6ab7f,095e3581-c21b-4abb-9602-8579d32c6c8e,09-10-2024 00:00,21-10-2024 00:00,41139,Cowen,Elizabeth,02-12-1954,elizabeth.cowen487@email.com,9249923427,80,209,22-10-2024,userId-0a52f25c-046d-46a9-8db5-09ff61f6ab7f_2024_10_21_00_00_00.json,33:11.6,female,1954,71,50.6,VIP,5,21-10-2024
d23d1c70-3075-44f2-b3be-649502bff3cc,095e3581-c21b-4abb-9602-8579d32c6c8e,14-10-2024 00:00,09-11-2024 00:00,68079,Cowen,David,25-06-1976,david.cowen276@email.com,8425136942,71,258,10-11-2024,userId-d23d1c70-3075-44f2-b3be-649502bff3cc_2024_11_09_00_00_00.json,48:51.2,male,1976,49,79.3,RETURNING,8,09-11-2024
4aea7140-7c02-49d7-99ad-c7c5917d6070,095e3581-c21b-4abb-9602-8579d32c6c8e,04-08-2024 00:00,02-09-2024 00:00,17367,Garcia,Sarah,17-03-1997,sarah.garcia68@email.com,7471636437,81,389,03-09-2024,userId-4aea7140-7c02-49d7-99ad-c7c5917d6070_2024_09_02_00_00_00.json,18:59.9,female,1997,28,91.9,NEW,3,02-09-2024
28891949-ca22-4a07-8bed-7f2f743cc47c,095e3581-c21b-4abb-9602-8579d32c6c8e,16-07-2024 00:00,13-08-2024 00:00,16626,Davis,Marcus,12-12-1998,marcus.davis204@email.com,6471691689,74,214,14-08-2024,userId-28891949-ca22-4a07-8bed-7f2f743cc47c_2024_08_13_00_00_00.json,39:42.7,male,1998,27,60.6,NEW,1,13-08-2024
51f4e2ab-1764-4595-89ab-33322b8c4abf,095e3581-c21b-4abb-9602-8579d32c6c8e,04-09-2024 00:00,15-09-2024 00:00,55843,Rodriguez,Karen,12-03-1976,karen.rodriguez858@email.com,9136780852,82,245,16-09-2024,userId-51f4e2ab-1764-4595-89ab-33322b8c4abf_2024_09_15_00_00_00.json,57:54.2,female,1976,49,56.5,VIP,1,15-09-2024
7b76a4e9-f1cf-4e97-8076-b076849ee6a5,095e3581-c21b-4abb-9602-8579d32c6c8e,30-01-2025 00:00,31-01-2025 00:00,95404,Jones,Michael,14-09-1955,michael.jones21@email.com,3930025537,74,256,01-02-2025,userId-7b76a4e9-f1cf-4e97-8076-b076849ee6a5_2025_01_31_00_00_00.json,40:18.3,male,1955,70,72.5,NEW,4,31-01-2025
e4753c90-a1d2-4aca-b8f0-8237a061112b,095e3581-c21b-4abb-9602-8579d32c6c8e,15-09-2024 00:00,04-10-2024 00:00,55706,Miller,William,15-05-1996,william.miller224@email.com,7299420031,77,382,05-10-2024,userId-e4753c90-a1d2-4aca-b8f0-8237a061112b_2024_10_04_00_00_00.json,53:43.7,male,1996,29,99.9,NEW,1,04-10-2024
a44a3b4d-1907-41f6-9b32-2ee9c4edc14a,095e3581-c21b-4abb-9602-8579d32c6c8e,07-06-2025 00:00,28-06-2025 00:00,24169,Allen,David,16-02-1998,david.allen345@email.com,9539945315,79,343,29-06-2025,userId-a44a3b4d-1907-41f6-9b32-2ee9c4edc14a_2025_06_28_00_00_00.json,50:30.5,male,1998,27,85.2,VIP,5,28-06-2025
0537a6c2-0274-497d-926c-89876f3ffb7d,095e3581-c21b-4abb-9602-8579d32c6c8e,11-07-2024 00:00,15-07-2024 00:00,28340,Allen,Elizabeth,24-01-1978,elizabeth.allen672@email.com,6564579551,75,214,16-07-2024,userId-0537a6c2-0274-497d-926c-89876f3ffb7d_2024_07_15_00_00_00.json,36:35.7,female,1978,47,59.0,NEW,10,15-07-2024
63a1d9e6-2f60-42f2-898b-a08b104c7e9d,095e3581-c21b-4abb-9602-8579d32c6c8e,08-08-2025 00:00,03-09-2025 00:00,72355,Allen,Joseph,22-06-1957,joseph.allen520@email.com,3397657114,78,385,04-09-2025,userId-63a1d9e6-2f60-42f2-898b-a08b104c7e9d_2025_09_03_00_00_00.json,28:16.8,male,1957,68,98.1,RETURNING,5,03-09-2025
819aadcf-d2e8-4ea5-b236-1278a2dee8dd,095e3581-c21b-4abb-9602-8579d32c6c8e,26-07-2025 00:00,19-08-2025 00:00,39272,Garcia,Michael,24-05-1956,michael.garcia431@email.com,6717963562,78,367,20-08-2025,userId-819aadcf-d2e8-4ea5-b236-1278a2dee8dd_2025_08_19_00_00_00.json,26:47.5,male,1956,69,93.5,REGULAR,2,19-08-2025
